Order_Number,Date,Time,Total_price,Employee_ID
6788,2025-01-04,15:03,0.0,1111
6789,2025-01-04,9:50,27.99,1114
6790,2025-01-04,10:31,36.51,1112
6791,2025-01-04,17:12,0.0,1115
6792,2025-01-04,16:47,38.94,1111
6793,2025-01-04,15:03,0.0,1117
6794,2025-01-04,19:11,3.65,1116
6795,2025-01-04,13:28,0.0,1112
6796,2025-01-04,13:37,31.64,1112
6797,2025-01-04,12:17,98.57,1117
6798,2025-01-04,10:24,32.86,1117
6799,2025-01-04,12:36,30.42,1117
6800,2025-01-04,13:23,45.02,1111
6801,2025-01-04,17:05,29.21,1115
6802,2025-01-04,20:37,26.77,1117
6803,2025-01-04,11:20,68.15,1114
6804,2025-01-04,17:22,69.36,1117
6805,2025-01-04,17:40,31.64,1117
6806,2025-01-04,17:29,34.07,1113
6807,2025-01-04,12:09,32.86,1114
6808,2025-01-04,19:29,0.0,1116
6809,2025-01-04,11:27,29.21,1112
6810,2025-01-04,17:13,26.77,1114
6811,2025-01-04,14:29,65.71,1117
6812,2025-01-04,11:25,62.06,1111
6813,2025-01-04,10:17,63.28,1112
6814,2025-01-04,20:54,32.86,1112
6815,2025-01-04,19:53,3.65,1115
6816,2025-01-04,10:32,7.3,1116
6817,2025-01-04,13:17,30.42,1112
6818,2025-01-04,12:50,0.0,1113
6819,2025-01-04,16:34,32.86,1113
6820,2025-01-04,12:49,36.51,1115
6821,2025-01-04,20:56,30.42,1114
6822,2025-01-04,19:06,30.42,1111
6823,2025-01-04,13:01,62.06,1112
6824,2025-01-04,17:40,62.06,1112
6825,2025-01-04,18:52,40.16,1117
6826,2025-01-04,19:27,32.86,1116
6827,2025-01-04,14:55,34.07,1114
6828,2025-01-04,14:10,90.05,1116
6829,2025-01-04,20:36,90.05,1116
6830,2025-01-04,11:29,66.93,1113
6831,2025-01-04,20:00,55.98,1114
6832,2025-01-04,13:02,0.0,1111
6833,2025-01-04,18:11,31.64,1113
6834,2025-01-04,11:02,32.86,1115
6835,2025-01-04,13:01,27.99,1113
6836,2025-01-04,20:19,91.27,1113
6837,2025-01-04,17:35,0.0,1112
6838,2025-01-04,13:53,3.65,1114
6839,2025-01-04,17:21,69.36,1113
6840,2025-01-04,12:19,3.65,1116
6841,2025-01-04,14:26,63.28,1115
6842,2025-01-04,10:34,3.65,1114
6843,2025-01-04,10:21,3.65,1116
6844,2025-01-04,17:34,66.93,1111
6845,2025-01-04,14:59,32.86,1116
6846,2025-01-04,16:56,83.97,1116
6847,2025-01-04,12:05,27.99,1116
6848,2025-01-04,9:33,58.41,1115
6849,2025-01-05,10:50,55.98,1111
6850,2025-01-05,12:28,96.13,1117
6851,2025-01-05,20:12,37.72,1112
6852,2025-01-05,11:04,36.51,1112
6853,2025-01-05,19:54,98.57,1116
6854,2025-01-05,17:41,29.21,1114
6855,2025-01-05,11:13,54.76,1116
6856,2025-01-05,18:57,60.84,1116
6857,2025-01-05,15:50,27.99,1112
6858,2025-01-05,20:32,102.22,1112
6859,2025-01-05,18:25,27.99,1111
6860,2025-01-05,12:16,31.64,1116
6861,2025-01-05,12:33,64.5,1117
6862,2025-01-05,10:17,66.93,1111
6863,2025-01-05,12:01,40.16,1114
6864,2025-01-05,18:28,7.3,1114
6865,2025-01-05,12:26,32.86,1115
6866,2025-01-05,20:54,32.86,1114
6867,2025-01-05,14:17,65.71,1112
6868,2025-01-05,9:21,31.64,1116
6869,2025-01-05,17:07,36.51,1117
6870,2025-01-05,10:58,88.83,1115
6871,2025-01-05,14:12,59.63,1117
6872,2025-01-05,18:16,0.0,1112
6873,2025-01-05,10:38,32.86,1111
6874,2025-01-05,17:24,32.86,1113
6875,2025-01-05,14:34,29.21,1112
6876,2025-01-05,13:32,0.0,1111
6877,2025-01-05,17:24,35.29,1113
6878,2025-01-05,10:09,0.0,1116
6879,2025-01-05,16:46,27.99,1117
6880,2025-01-05,13:32,62.06,1114
6881,2025-01-05,20:45,31.64,1111
6882,2025-01-05,16:10,64.5,1113
6883,2025-01-05,15:03,37.72,1111
6884,2025-01-05,20:52,74.23,1113
6885,2025-01-05,18:58,63.28,1112
6886,2025-01-05,15:29,0.0,1112
6887,2025-01-05,10:42,31.64,1117
6888,2025-01-05,20:24,32.86,1115
6889,2025-01-05,15:07,30.42,1115
6890,2025-01-05,13:42,0.0,1112
6891,2025-01-05,15:10,3.65,1117
6892,2025-01-05,10:14,66.93,1117
6893,2025-01-05,13:52,32.86,1115
6894,2025-01-05,11:03,31.64,1114
6895,2025-01-05,11:56,31.64,1111
6896,2025-01-05,20:12,32.86,1112
6897,2025-01-05,13:36,27.99,1115
6898,2025-01-05,11:01,0.0,1117
6899,2025-01-05,11:35,30.42,1114
6900,2025-01-05,13:33,34.07,1116
6901,2025-01-05,15:15,27.99,1117
6902,2025-01-05,9:36,62.06,1112
6903,2025-01-05,14:49,27.99,1111
6904,2025-01-05,14:04,55.98,1116
6905,2025-01-05,11:18,29.21,1113
6906,2025-01-05,12:08,54.76,1116
6907,2025-01-05,9:58,55.98,1111
6908,2025-01-05,15:01,27.99,1116
6909,2025-01-05,16:40,34.07,1112
6910,2025-01-05,20:51,0.0,1117
6911,2025-01-05,19:10,36.51,1114
6912,2025-01-05,18:23,65.71,1117
6913,2025-01-05,20:56,36.51,1113
6914,2025-01-05,14:31,0.0,1116
6915,2025-01-05,16:40,32.86,1116
6916,2025-01-05,11:48,37.72,1116
6917,2025-01-05,20:44,27.99,1114
6918,2025-01-05,16:47,57.19,1112
6919,2025-01-05,20:09,31.64,1117
6920,2025-01-06,9:38,92.48,1116
6921,2025-01-06,18:27,59.63,1113
6922,2025-01-06,13:44,57.19,1117
6923,2025-01-06,11:40,29.21,1112
6924,2025-01-06,17:26,0.0,1111
6925,2025-01-06,12:39,66.93,1116
6926,2025-01-06,18:21,30.42,1116
6927,2025-01-06,17:37,32.86,1112
6928,2025-01-06,12:08,0.0,1112
6929,2025-01-06,15:55,34.07,1112
6930,2025-01-06,17:47,26.77,1112
6931,2025-01-06,19:23,27.99,1114
6932,2025-01-06,15:05,0.0,1117
6933,2025-01-06,20:58,0.0,1116
6934,2025-01-06,11:31,91.27,1115
6935,2025-01-06,20:37,94.92,1117
6936,2025-01-06,15:42,0.0,1117
6937,2025-01-06,16:06,66.93,1115
6938,2025-01-06,16:32,93.7,1113
6939,2025-01-06,17:42,31.64,1115
6940,2025-01-06,11:36,99.78,1115
6941,2025-01-06,11:53,0.0,1113
6942,2025-01-06,16:09,3.65,1115
6943,2025-01-06,19:07,27.99,1115
6944,2025-01-06,16:40,32.86,1114
6945,2025-01-06,14:47,3.65,1116
6946,2025-01-06,14:06,32.86,1113
6947,2025-01-06,14:08,0.0,1115
6948,2025-01-06,11:17,59.63,1117
6949,2025-01-06,19:52,26.77,1111
6950,2025-01-06,13:52,36.51,1113
6951,2025-01-06,18:36,3.65,1111
6952,2025-01-06,18:44,27.99,1116
6953,2025-01-06,15:27,62.06,1111
6954,2025-01-06,19:48,27.99,1113
6955,2025-01-06,11:00,60.84,1115
6956,2025-01-06,19:08,63.28,1116
6957,2025-01-06,20:00,0.0,1113
6958,2025-01-06,14:21,88.83,1117
6959,2025-01-06,12:27,60.84,1113
6960,2025-01-06,16:35,36.51,1111
6961,2025-01-06,19:44,31.64,1113
6962,2025-01-06,13:06,3.65,1116
6963,2025-01-06,19:46,36.51,1111
6964,2025-01-06,11:35,64.5,1113
6965,2025-01-06,16:53,32.86,1116
6966,2025-01-06,12:48,60.84,1116
6967,2025-01-06,16:05,27.99,1116
6968,2025-01-06,18:25,0.0,1112
6969,2025-01-06,11:05,62.06,1113
6970,2025-01-06,9:35,3.65,1113
6971,2025-01-06,14:27,32.86,1113
6972,2025-01-06,15:20,70.58,1117
6973,2025-01-06,14:14,102.22,1116
6974,2025-01-07,15:54,31.64,1114
6975,2025-01-07,19:34,0.0,1117
6976,2025-01-07,9:56,62.06,1117
6977,2025-01-07,14:55,27.99,1111
6978,2025-01-07,10:49,66.93,1114
6979,2025-01-07,18:09,34.07,1114
6980,2025-01-07,16:26,35.29,1114
6981,2025-01-07,10:27,31.64,1113
6982,2025-01-07,19:24,63.28,1116
6983,2025-01-07,14:41,62.06,1117
6984,2025-01-07,17:01,3.65,1111
6985,2025-01-07,15:14,3.65,1112
6986,2025-01-07,11:06,69.36,1113
6987,2025-01-07,17:48,34.07,1115
6988,2025-01-07,18:29,69.36,1113
6989,2025-01-07,13:19,3.65,1116
6990,2025-01-07,19:39,34.07,1113
6991,2025-01-07,18:42,0.0,1117
6992,2025-01-07,16:20,68.15,1111
6993,2025-01-07,19:29,31.64,1116
6994,2025-01-07,12:15,30.42,1114
6995,2025-01-07,16:33,27.99,1116
6996,2025-01-07,14:06,34.07,1114
6997,2025-01-07,12:13,32.86,1116
6998,2025-01-07,11:01,0.0,1112
6999,2025-01-07,9:35,59.63,1111
7000,2025-01-07,15:54,93.7,1112
7001,2025-01-07,11:28,59.63,1117
7002,2025-01-07,11:13,34.07,1111
7003,2025-01-07,14:43,27.99,1113
7004,2025-01-07,12:09,32.86,1113
7005,2025-01-07,9:07,54.76,1114
7006,2025-01-07,20:10,34.07,1113
7007,2025-01-07,9:24,26.77,1117
7008,2025-01-07,11:52,54.76,1113
7009,2025-01-07,12:03,62.06,1115
7010,2025-01-07,9:46,31.64,1117
7011,2025-01-07,18:31,60.84,1113
7012,2025-01-07,17:47,34.07,1117
7013,2025-01-07,10:37,26.77,1113
7014,2025-01-07,12:08,3.65,1117
7015,2025-01-07,12:05,0.0,1112
7016,2025-01-07,20:10,0.0,1115
7017,2025-01-07,14:46,63.28,1114
7018,2025-01-07,18:29,26.77,1113
7019,2025-01-07,13:06,55.98,1113
7020,2025-01-07,11:40,62.06,1111
7021,2025-01-07,15:02,30.42,1113
7022,2025-01-07,19:23,31.64,1115
7023,2025-01-07,15:59,31.64,1114
7024,2025-01-07,10:59,94.92,1113
7025,2025-01-07,15:41,94.92,1111
7026,2025-01-07,11:00,57.19,1117
7027,2025-01-07,17:01,103.44,1111
7028,2025-01-07,17:55,30.42,1113
7029,2025-01-07,16:54,30.42,1112
7030,2025-01-07,14:04,27.99,1117
7031,2025-01-07,9:58,3.65,1114
7032,2025-01-08,18:13,0.0,1111
7033,2025-01-08,15:24,26.77,1116
7034,2025-01-08,16:07,65.71,1116
7035,2025-01-08,16:55,60.84,1111
7036,2025-01-08,12:57,90.05,1112
7037,2025-01-08,11:41,26.77,1111
7038,2025-01-08,10:37,0.0,1114
7039,2025-01-08,16:08,37.72,1116
7040,2025-01-08,13:25,70.58,1113
7041,2025-01-08,10:32,0.0,1111
7042,2025-01-08,11:21,74.23,1116
7043,2025-01-08,16:44,36.51,1112
7044,2025-01-08,17:10,31.64,1113
7045,2025-01-08,10:02,41.37,1114
7046,2025-01-08,9:21,0.0,1113
7047,2025-01-08,16:58,88.83,1117
7048,2025-01-08,17:42,3.65,1111
7049,2025-01-08,12:03,31.64,1115
7050,2025-01-08,19:27,7.3,1116
7051,2025-01-08,15:38,0.0,1114
7052,2025-01-08,18:02,0.0,1113
7053,2025-01-08,16:41,36.51,1117
7054,2025-01-08,19:45,31.64,1112
7055,2025-01-08,18:20,60.84,1111
7056,2025-01-08,14:15,3.65,1113
7057,2025-01-08,13:35,36.51,1115
7058,2025-01-08,16:32,58.41,1114
7059,2025-01-08,19:02,27.99,1111
7060,2025-01-08,17:15,73.01,1117
7061,2025-01-08,15:51,36.51,1111
7062,2025-01-08,10:19,27.99,1111
7063,2025-01-08,20:46,40.16,1113
7064,2025-01-08,18:00,29.21,1116
7065,2025-01-08,17:53,66.93,1115
7066,2025-01-08,18:03,36.51,1115
7067,2025-01-08,15:35,27.99,1114
7068,2025-01-08,15:24,27.99,1116
7069,2025-01-08,14:28,37.72,1111
7070,2025-01-08,9:22,68.15,1116
7071,2025-01-08,11:22,32.86,1115
7072,2025-01-08,11:30,29.21,1117
7073,2025-01-08,19:46,0.0,1116
7074,2025-01-08,13:07,31.64,1117
7075,2025-01-08,18:08,3.65,1116
7076,2025-01-08,12:12,71.8,1117
7077,2025-01-08,16:01,66.93,1117
7078,2025-01-08,16:27,35.29,1111
7079,2025-01-08,18:54,29.21,1117
7080,2025-01-08,12:07,62.06,1113
7081,2025-01-08,15:48,0.0,1117
7082,2025-01-08,16:13,0.0,1115
7083,2025-01-08,13:49,27.99,1113
7084,2025-01-08,18:47,41.37,1116
7085,2025-01-08,10:45,3.65,1111
7086,2025-01-08,13:58,26.77,1115
7087,2025-01-08,16:47,88.83,1115
7088,2025-01-08,11:34,32.86,1117
7089,2025-01-08,16:27,3.65,1113
7090,2025-01-08,13:47,0.0,1113
7091,2025-01-08,12:49,96.13,1117
7092,2025-01-08,18:08,60.84,1117
7093,2025-01-08,17:04,92.48,1115
7094,2025-01-08,10:36,3.65,1117
7095,2025-01-08,15:59,73.01,1115
7096,2025-01-08,15:48,32.86,1111
7097,2025-01-08,10:26,27.99,1114
7098,2025-01-08,13:26,32.86,1113
7099,2025-01-08,20:28,66.93,1114
7100,2025-01-08,13:02,69.36,1117
7101,2025-01-08,12:44,68.15,1114
7102,2025-01-08,15:17,32.86,1117
7103,2025-01-08,9:41,3.65,1111
7104,2025-01-08,17:57,87.62,1115
7105,2025-01-08,19:23,59.63,1117
7106,2025-01-08,15:49,34.07,1117
7107,2025-01-08,17:00,27.99,1117
7108,2025-01-08,20:09,3.65,1115
7109,2025-01-08,19:57,85.18,1111
7110,2025-01-08,13:24,3.65,1117
7111,2025-01-08,16:25,31.64,1111
7112,2025-01-08,18:15,31.64,1111
7113,2025-01-08,10:36,57.19,1114
7114,2025-01-08,19:03,92.48,1113
7115,2025-01-08,12:17,41.37,1112
7116,2025-01-08,18:32,63.28,1115
7117,2025-01-08,18:23,0.0,1115
7118,2025-01-08,10:32,29.21,1113
7119,2025-01-08,20:43,0.0,1111
7120,2025-01-08,15:16,27.99,1116
7121,2025-01-08,15:54,36.51,1114
7122,2025-01-08,9:09,0.0,1116
7123,2025-01-08,17:53,32.86,1115
7124,2025-01-08,19:13,36.51,1113
7125,2025-01-08,20:58,0.0,1115
7126,2025-01-08,16:43,26.77,1116
7127,2025-01-08,16:44,64.5,1115
7128,2025-01-08,17:37,40.16,1113
7129,2025-01-08,18:52,40.16,1115
7130,2025-01-08,12:55,0.0,1114
7131,2025-01-08,9:34,29.21,1114
7132,2025-01-09,13:36,41.37,1112
7133,2025-01-09,11:33,0.0,1112
7134,2025-01-09,17:35,0.0,1114
7135,2025-01-09,14:28,85.18,1111
7136,2025-01-09,17:00,62.06,1117
7137,2025-01-09,18:03,27.99,1117
7138,2025-01-09,9:01,62.06,1117
7139,2025-01-09,12:49,0.0,1117
7140,2025-01-09,16:33,34.07,1111
7141,2025-01-09,17:38,59.63,1117
7142,2025-01-09,17:56,59.63,1112
7143,2025-01-09,17:46,29.21,1117
7144,2025-01-09,19:26,62.06,1111
7145,2025-01-09,15:08,103.44,1115
7146,2025-01-09,16:15,29.21,1111
7147,2025-01-09,19:14,40.16,1114
7148,2025-01-09,15:38,29.21,1115
7149,2025-01-09,13:15,40.16,1117
7150,2025-01-09,11:19,36.51,1116
7151,2025-01-09,11:50,30.42,1112
7152,2025-01-09,12:01,30.42,1115
7153,2025-01-09,20:17,34.07,1111
7154,2025-01-09,13:04,32.86,1111
7155,2025-01-09,9:41,27.99,1112
7156,2025-01-09,10:04,75.45,1112
7157,2025-01-09,10:14,68.15,1117
7158,2025-01-09,11:44,27.99,1117
7159,2025-01-09,12:31,3.65,1115
7160,2025-01-09,17:34,34.07,1111
7161,2025-01-09,16:52,60.84,1115
7162,2025-01-09,15:18,93.7,1113
7163,2025-01-09,12:19,26.77,1116
7164,2025-01-09,20:30,0.0,1115
7165,2025-01-09,15:16,31.64,1115
7166,2025-01-09,19:45,35.29,1116
7167,2025-01-09,11:43,36.51,1114
7168,2025-01-09,14:55,0.0,1115
7169,2025-01-09,18:07,0.0,1114
7170,2025-01-09,15:39,0.0,1115
7171,2025-01-09,17:50,87.62,1112
7172,2025-01-09,11:07,66.93,1112
7173,2025-01-09,16:19,29.21,1114
7174,2025-01-09,11:50,32.86,1112
7175,2025-01-09,13:31,30.42,1114
7176,2025-01-09,13:11,3.65,1116
7177,2025-01-09,14:15,0.0,1114
7178,2025-01-09,12:36,55.98,1117
7179,2025-01-09,13:47,3.65,1115
7180,2025-01-09,18:30,37.72,1113
7181,2025-01-09,17:13,32.86,1115
7182,2025-01-09,18:44,60.84,1111
7183,2025-01-09,18:50,63.28,1117
7184,2025-01-09,15:55,59.63,1111
7185,2025-01-09,10:08,102.22,1115
7186,2025-01-09,12:44,29.21,1115
7187,2025-01-09,10:25,65.71,1114
7188,2025-01-09,19:52,0.0,1114
7189,2025-01-09,18:25,26.77,1114
7190,2025-01-09,15:33,29.21,1116
7191,2025-01-09,19:31,64.5,1115
7192,2025-01-09,11:49,60.84,1116
7193,2025-01-09,18:16,60.84,1113
7194,2025-01-09,14:32,3.65,1116
7195,2025-01-09,19:41,32.86,1111
7196,2025-01-09,18:56,32.86,1111
7197,2025-01-09,11:48,37.72,1115
7198,2025-01-09,20:03,32.86,1112
7199,2025-01-09,12:00,41.37,1113
7200,2025-01-09,12:44,68.15,1116
7201,2025-01-09,11:38,59.63,1117
7202,2025-01-09,13:19,62.06,1116
7203,2025-01-09,17:31,73.01,1113
7204,2025-01-09,10:27,32.86,1117
7205,2025-01-09,10:47,64.5,1111
7206,2025-01-09,19:41,30.42,1112
7207,2025-01-09,17:29,65.71,1112
7208,2025-01-09,19:21,3.65,1115
7209,2025-01-09,11:56,85.18,1112
7210,2025-01-09,14:47,30.42,1116
7211,2025-01-09,12:49,30.42,1114
7212,2025-01-09,19:59,3.65,1113
7213,2025-01-09,18:52,30.42,1113
7214,2025-01-09,16:30,30.42,1113
7215,2025-01-09,15:17,29.21,1111
7216,2025-01-09,11:38,30.42,1117
7217,2025-01-09,12:43,90.05,1114
7218,2025-01-09,17:19,55.98,1113
7219,2025-01-09,11:23,62.06,1113
7220,2025-01-09,9:05,32.86,1115
7221,2025-01-09,17:36,35.29,1117
7222,2025-01-09,18:30,26.77,1111
7223,2025-01-09,11:10,57.19,1115
7224,2025-01-09,19:20,0.0,1115
7225,2025-01-09,17:12,31.64,1115
7226,2025-01-09,17:00,32.86,1114
7227,2025-01-09,9:15,59.63,1112
7228,2025-01-09,12:02,64.5,1111
7229,2025-01-09,16:04,0.0,1114
7230,2025-01-09,20:58,29.21,1114
7231,2025-01-10,12:47,34.07,1116
7232,2025-01-10,19:19,36.51,1112
7233,2025-01-10,11:00,0.0,1111
7234,2025-01-10,10:14,58.41,1116
7235,2025-01-10,20:37,37.72,1112
7236,2025-01-10,20:32,0.0,1111
7237,2025-01-10,19:11,0.0,1115
7238,2025-01-10,19:25,68.15,1114
7239,2025-01-10,18:41,36.51,1115
7240,2025-01-10,14:10,3.65,1113
7241,2025-01-10,19:28,35.29,1111
7242,2025-01-10,14:04,59.63,1113
7243,2025-01-10,20:46,58.41,1111
7244,2025-01-10,11:34,31.64,1113
7245,2025-01-10,14:45,0.0,1116
7246,2025-01-10,18:05,35.29,1116
7247,2025-01-10,20:08,32.86,1111
7248,2025-01-10,19:09,29.21,1112
7249,2025-01-10,11:18,31.64,1116
7250,2025-01-10,16:36,94.92,1112
7251,2025-01-10,17:47,65.71,1116
7252,2025-01-10,16:23,91.27,1113
7253,2025-01-10,13:41,27.99,1112
7254,2025-01-10,9:36,3.65,1117
7255,2025-01-10,16:37,3.65,1116
7256,2025-01-10,11:38,31.64,1112
7257,2025-01-10,20:29,27.99,1113
7258,2025-01-10,9:21,77.88,1116
7259,2025-01-10,18:05,32.86,1112
7260,2025-01-10,11:00,32.86,1111
7261,2025-01-10,19:59,70.58,1112
7262,2025-01-10,11:52,64.5,1115
7263,2025-01-10,17:21,31.64,1115
7264,2025-01-10,11:37,35.29,1111
7265,2025-01-10,19:02,65.71,1112
7266,2025-01-10,20:09,32.86,1115
7267,2025-01-10,14:07,29.21,1115
7268,2025-01-10,14:18,7.3,1112
7269,2025-01-10,11:32,65.71,1116
7270,2025-01-10,15:05,3.65,1115
7271,2025-01-10,16:04,91.27,1113
7272,2025-01-10,18:07,64.5,1111
7273,2025-01-10,12:06,58.41,1115
7274,2025-01-10,19:11,27.99,1113
7275,2025-01-10,14:21,30.42,1117
7276,2025-01-10,10:01,36.51,1116
7277,2025-01-10,9:37,26.77,1112
7278,2025-01-10,19:09,65.71,1112
7279,2025-01-10,19:55,94.92,1112
7280,2025-01-10,9:48,27.99,1113
7281,2025-01-10,17:20,27.99,1112
7282,2025-01-10,18:00,37.72,1114
7283,2025-01-10,15:22,27.99,1115
7284,2025-01-10,12:20,3.65,1114
7285,2025-01-10,11:43,85.18,1112
7286,2025-01-10,20:00,27.99,1111
7287,2025-01-10,12:34,30.42,1114
7288,2025-01-11,17:31,0.0,1111
7289,2025-01-11,15:32,55.98,1115
7290,2025-01-11,15:28,30.42,1116
7291,2025-01-11,10:12,31.64,1114
7292,2025-01-11,17:39,35.29,1115
7293,2025-01-11,18:42,57.19,1115
7294,2025-01-11,10:53,103.44,1115
7295,2025-01-11,18:01,34.07,1115
7296,2025-01-11,12:53,63.28,1117
7297,2025-01-11,12:24,36.51,1111
7298,2025-01-11,11:49,31.64,1112
7299,2025-01-11,15:03,27.99,1112
7300,2025-01-11,19:13,30.42,1117
7301,2025-01-11,17:11,0.0,1113
7302,2025-01-11,12:47,63.28,1111
7303,2025-01-11,13:12,3.65,1111
7304,2025-01-11,10:26,34.07,1111
7305,2025-01-11,10:27,0.0,1112
7306,2025-01-11,10:00,34.07,1113
7307,2025-01-11,18:47,30.42,1112
7308,2025-01-11,15:33,3.65,1113
7309,2025-01-11,9:53,64.5,1115
7310,2025-01-11,20:53,70.58,1116
7311,2025-01-11,19:34,70.58,1116
7312,2025-01-11,17:23,59.63,1116
7313,2025-01-11,17:31,69.36,1115
7314,2025-01-11,14:25,93.7,1113
7315,2025-01-11,20:20,29.21,1115
7316,2025-01-11,19:25,27.99,1114
7317,2025-01-11,9:14,3.65,1111
7318,2025-01-11,19:28,36.51,1117
7319,2025-01-11,15:04,63.28,1113
7320,2025-01-11,20:14,34.07,1116
7321,2025-01-11,19:55,3.65,1116
7322,2025-01-11,10:06,32.86,1113
7323,2025-01-11,12:00,37.72,1115
7324,2025-01-11,9:19,36.51,1117
7325,2025-01-11,11:57,29.21,1113
7326,2025-01-11,14:46,58.41,1116
7327,2025-01-11,20:46,34.07,1112
7328,2025-01-11,13:57,93.7,1116
7329,2025-01-11,16:11,29.21,1113
7330,2025-01-11,15:14,36.51,1111
7331,2025-01-11,18:51,31.64,1116
7332,2025-01-11,20:14,32.86,1114
7333,2025-01-11,9:50,60.84,1114
7334,2025-01-12,12:18,36.51,1112
7335,2025-01-12,19:33,34.07,1117
7336,2025-01-12,19:44,31.64,1114
7337,2025-01-12,19:15,30.42,1111
7338,2025-01-12,20:08,40.16,1113
7339,2025-01-12,20:31,88.83,1115
7340,2025-01-12,17:23,37.72,1117
7341,2025-01-12,10:02,64.5,1115
7342,2025-01-12,10:03,97.35,1116
7343,2025-01-12,18:45,3.65,1112
7344,2025-01-12,13:44,73.01,1115
7345,2025-01-12,17:11,59.63,1117
7346,2025-01-12,20:46,3.65,1115
7347,2025-01-12,9:18,29.21,1111
7348,2025-01-12,20:01,27.99,1114
7349,2025-01-12,15:23,0.0,1117
7350,2025-01-12,13:35,0.0,1111
7351,2025-01-12,11:09,27.99,1117
7352,2025-01-12,18:55,62.06,1117
7353,2025-01-12,10:56,40.16,1117
7354,2025-01-12,20:02,58.41,1113
7355,2025-01-12,19:41,0.0,1111
7356,2025-01-12,15:46,31.64,1113
7357,2025-01-12,14:13,36.51,1116
7358,2025-01-12,12:30,31.64,1117
7359,2025-01-12,16:07,38.94,1116
7360,2025-01-12,11:05,3.65,1111
7361,2025-01-12,12:17,30.42,1112
7362,2025-01-12,17:40,34.07,1116
7363,2025-01-12,11:40,0.0,1111
7364,2025-01-12,10:01,64.5,1111
7365,2025-01-12,16:20,26.77,1113
7366,2025-01-12,17:56,32.86,1112
7367,2025-01-12,12:16,32.86,1116
7368,2025-01-12,18:34,63.28,1112
7369,2025-01-12,14:21,7.3,1111
7370,2025-01-12,10:54,30.42,1112
7371,2025-01-12,18:23,27.99,1111
7372,2025-01-12,9:25,34.07,1115
7373,2025-01-12,18:22,0.0,1115
7374,2025-01-12,18:39,0.0,1117
7375,2025-01-12,11:07,58.41,1114
7376,2025-01-12,19:18,3.65,1116
7377,2025-01-12,20:59,32.86,1116
7378,2025-01-12,11:14,27.99,1113
7379,2025-01-12,18:02,60.84,1112
7380,2025-01-12,16:00,34.07,1117
7381,2025-01-12,12:03,64.5,1113
7382,2025-01-12,12:55,34.07,1116
7383,2025-01-12,10:22,62.06,1113
7384,2025-01-12,10:25,54.76,1113
7385,2025-01-12,20:07,0.0,1114
7386,2025-01-12,17:07,3.65,1113
7387,2025-01-12,20:44,63.28,1113
7388,2025-01-12,18:05,0.0,1116
7389,2025-01-12,10:50,27.99,1115
7390,2025-01-12,9:10,62.06,1117
7391,2025-01-12,19:43,58.41,1114
7392,2025-01-12,12:44,31.64,1113
7393,2025-01-12,13:49,69.36,1117
7394,2025-01-12,16:13,31.64,1112
7395,2025-01-12,16:09,34.07,1117
7396,2025-01-12,20:19,3.65,1114
7397,2025-01-12,17:30,65.71,1112
7398,2025-01-12,11:53,34.07,1116
7399,2025-01-12,18:39,0.0,1117
7400,2025-01-12,10:03,63.28,1115
7401,2025-01-12,17:55,90.05,1114
7402,2025-01-12,13:17,97.35,1112
7403,2025-01-12,15:36,29.21,1117
7404,2025-01-12,14:33,65.71,1111
7405,2025-01-12,15:45,29.21,1115
7406,2025-01-12,17:29,31.64,1115
7407,2025-01-12,9:03,62.06,1114
7408,2025-01-12,12:05,31.64,1116
7409,2025-01-12,10:11,0.0,1112
7410,2025-01-12,14:35,34.07,1117
7411,2025-01-13,17:05,3.65,1117
7412,2025-01-13,18:18,69.36,1113
7413,2025-01-13,14:39,0.0,1111
7414,2025-01-13,15:46,0.0,1113
7415,2025-01-13,17:43,69.36,1111
7416,2025-01-13,11:57,30.42,1116
7417,2025-01-13,11:22,3.65,1115
7418,2025-01-13,19:29,36.51,1116
7419,2025-01-13,9:04,37.72,1117
7420,2025-01-13,10:31,0.0,1116
7421,2025-01-13,20:57,0.0,1112
7422,2025-01-13,18:47,69.36,1114
7423,2025-01-13,10:44,94.92,1117
7424,2025-01-13,9:09,34.07,1114
7425,2025-01-13,11:26,0.0,1112
7426,2025-01-13,19:33,37.72,1111
7427,2025-01-13,10:29,0.0,1114
7428,2025-01-13,16:24,32.86,1112
7429,2025-01-13,19:43,0.0,1117
7430,2025-01-13,11:53,29.21,1115
7431,2025-01-13,13:49,0.0,1117
7432,2025-01-13,9:09,64.5,1113
7433,2025-01-13,17:56,60.84,1112
7434,2025-01-13,19:30,57.19,1114
7435,2025-01-13,16:58,29.21,1111
7436,2025-01-13,13:22,80.31,1117
7437,2025-01-13,15:44,3.65,1115
7438,2025-01-13,12:57,31.64,1115
7439,2025-01-13,20:01,37.72,1115
7440,2025-01-13,15:37,0.0,1116
7441,2025-01-13,20:24,30.42,1114
7442,2025-01-13,10:51,29.21,1114
7443,2025-01-13,20:39,62.06,1113
7444,2025-01-13,20:41,3.65,1117
7445,2025-01-13,19:21,63.28,1114
7446,2025-01-13,14:19,40.16,1117
7447,2025-01-13,15:27,0.0,1113
7448,2025-01-13,17:35,0.0,1113
7449,2025-01-13,11:24,94.92,1113
7450,2025-01-13,16:48,69.36,1115
7451,2025-01-14,18:55,32.86,1117
7452,2025-01-14,17:36,0.0,1116
