Order_Key,Order_Number,Combo_ID,Item_ID
11235,3501,0,11
11236,3501,0,22
11237,3501,0,28
11238,3502,0,7
11239,3502,1,6
11240,3502,1,24
11241,3502,1,23
11242,3502,2,11
11243,3502,2,24
11244,3502,2,28
11245,3503,0,21
11246,3504,0,32
11247,3505,0,4
11248,3505,0,30
11249,3505,1,17
11250,3506,0,5
11251,3506,0,32
11252,3506,1,26
11253,3506,1,28
11254,3507,0,29
11255,3507,0,2
11256,3507,0,20
11257,3507,1,29
11258,3508,0,3
11259,3508,1,12
11260,3509,0,4
11261,3509,1,2
11262,3510,0,13
11263,3510,0,32
11264,3510,1,11
11265,3510,1,23
11266,3511,0,1
11267,3511,0,27
11268,3511,1,30
11269,3512,0,18
11270,3512,0,23
11271,3512,1,17
11272,3513,0,23
11273,3513,0,31
11274,3514,0,17
11275,3514,0,30
11276,3514,0,23
11277,3515,0,16
11278,3515,0,30
11279,3515,0,32
11280,3516,0,7
11281,3516,0,24
11282,3516,1,4
11283,3516,2,18
11284,3516,2,24
11285,3517,0,32
11286,3518,0,8
11287,3518,1,30
11288,3518,1,28
11289,3519,0,25
11290,3519,0,14
11291,3519,0,26
11292,3520,0,11
11293,3520,0,20
11294,3520,0,23
11295,3520,1,27
11296,3521,0,20
11297,3521,0,18
11298,3521,0,32
11299,3521,1,2
11300,3521,1,22
11301,3522,0,13
11302,3522,0,21
11303,3522,0,32
11304,3522,1,17
11305,3522,1,31
11306,3522,1,27
11307,3522,2,27
11308,3523,0,14
11309,3523,0,30
11310,3523,0,27
11311,3523,1,24
11312,3523,1,18
11313,3524,0,14
11314,3524,0,28
11315,3524,0,23
11316,3525,0,30
11317,3525,0,3
11318,3525,0,20
11319,3525,1,18
11320,3525,1,27
11321,3526,0,19
11322,3526,1,14
11323,3526,1,28
11324,3527,0,24
11325,3527,0,16
11326,3527,0,30
11327,3527,0,24
11328,3527,1,13
11329,3527,1,22
11330,3527,1,21
11331,3528,0,28
11332,3529,0,29
11333,3529,0,3
11334,3529,0,20
11335,3529,0,31
11336,3530,0,11
11337,3530,1,30
11338,3531,0,30
11339,3532,0,23
11340,3532,0,28
11341,3532,0,24
11342,3533,0,8
11343,3533,0,28
11344,3533,0,27
11345,3534,0,5
11346,3534,1,13
11347,3534,1,32
11348,3535,0,14
11349,3535,0,28
11350,3535,0,21
11351,3535,1,3
11352,3535,1,25
11353,3535,1,25
11354,3536,0,5
11355,3536,0,22
11356,3536,0,31
11357,3536,1,1
11358,3536,1,23
11359,3536,2,7
11360,3537,0,6
11361,3537,0,23
11362,3537,0,22
11363,3537,1,3
11364,3537,1,25
11365,3537,1,25
11366,3538,0,7
11367,3539,0,4
11368,3539,0,27
11369,3540,0,8
11370,3540,0,29
11371,3540,1,2
11372,3540,2,31
11373,3541,0,12
11374,3541,0,26
11375,3541,0,20
11376,3541,1,25
11377,3542,0,24
11378,3543,0,16
11379,3543,1,29
11380,3544,0,10
11381,3544,0,30
11382,3544,1,30
11383,3544,1,14
11384,3544,1,26
11385,3544,1,23
11386,3545,0,23
11387,3545,0,31
11388,3545,0,7
11389,3546,0,5
11390,3546,0,27
11391,3546,1,14
11392,3546,1,28
11393,3547,0,13
11394,3547,0,21
11395,3547,0,29
11396,3548,0,25
11397,3549,0,13
11398,3549,0,21
11399,3550,0,23
11400,3551,0,27
11401,3551,0,9
11402,3552,0,17
11403,3553,0,19
11404,3553,0,32
11405,3553,0,30
11406,3554,0,24
11407,3554,0,13
11408,3554,0,28
11409,3554,1,11
11410,3554,1,20
11411,3555,0,21
11412,3555,0,4
11413,3555,1,4
11414,3555,1,20
11415,3556,0,18
11416,3556,1,24
11417,3556,1,29
11418,3557,0,26
11419,3557,0,1
11420,3557,0,29
11421,3557,0,27
11422,3558,0,18
11423,3558,0,21
11424,3558,0,29
11425,3558,1,3
11426,3559,0,11
11427,3559,1,24
11428,3560,0,30
11429,3561,0,31
11430,3561,0,27
11431,3561,0,20
11432,3562,0,32
11433,3563,0,10
11434,3563,0,25
11435,3563,0,28
11436,3563,1,15
11437,3563,2,14
11438,3563,2,31
11439,3563,2,28
11440,3564,0,18
11441,3564,0,29
11442,3564,0,23
11443,3564,1,1
11444,3564,1,24
11445,3564,1,20
11446,3564,2,14
11447,3564,2,23
11448,3564,2,25
11449,3565,0,21
11450,3565,0,10
11451,3566,0,16
11452,3566,1,32
11453,3566,1,1
11454,3566,1,31
11455,3567,0,8
11456,3567,1,10
11457,3567,1,32
11458,3567,1,21
11459,3568,0,20
11460,3568,0,8
11461,3568,0,21
11462,3568,1,13
11463,3569,0,6
11464,3569,0,25
11465,3569,0,26
11466,3569,1,3
11467,3569,1,32
11468,3570,0,15
11469,3570,1,29
11470,3571,0,30
11471,3571,0,10
11472,3571,1,29
11473,3572,0,7
11474,3572,0,22
11475,3572,0,21
11476,3572,1,10
11477,3572,1,28
11478,3573,0,27
11479,3573,0,13
11480,3573,0,32
11481,3574,0,32
11482,3574,0,9
11483,3575,0,11
11484,3575,1,29
11485,3576,0,22
11486,3577,0,10
11487,3577,0,25
11488,3578,0,2
11489,3578,0,25
11490,3578,0,30
11491,3578,1,19
11492,3578,1,27
11493,3578,1,22
11494,3578,2,23
11495,3579,0,27
11496,3579,0,13
11497,3579,0,26
11498,3580,0,16
11499,3580,0,27
11500,3580,0,24
11501,3580,1,23
11502,3581,0,14
11503,3581,0,27
11504,3581,1,5
11505,3581,2,17
11506,3581,2,21
11507,3582,0,8
11508,3582,0,24
11509,3583,0,14
11510,3583,0,28
11511,3583,0,30
11512,3584,0,20
11513,3585,0,19
11514,3586,0,20
11515,3587,0,4
11516,3587,0,24
11517,3587,1,19
11518,3587,2,8
11519,3587,2,27
11520,3588,0,7
11521,3588,1,2
11522,3589,0,25
11523,3589,0,22
11524,3590,0,3
11525,3590,0,30
11526,3590,0,25
11527,3590,1,3
11528,3590,2,11
11529,3590,2,26
11530,3590,2,24
11531,3591,0,1
11532,3591,0,30
11533,3591,0,21
11534,3591,1,9
11535,3592,0,19
11536,3592,0,31
11537,3592,0,24
11538,3593,0,14
11539,3593,1,8
11540,3594,0,11
11541,3594,1,17
11542,3594,1,29
11543,3594,2,16
11544,3594,2,22
11545,3594,2,29
11546,3595,0,11
11547,3595,0,32
11548,3595,1,10
11549,3595,1,21
11550,3596,0,20
11551,3596,0,18
11552,3596,1,12
11553,3596,1,20
11554,3596,1,28
11555,3597,0,29
11556,3598,0,14
11557,3598,1,19
11558,3598,1,31
11559,3598,2,4
11560,3598,2,21
11561,3598,2,31
11562,3599,0,20
11563,3599,0,2
11564,3599,0,22
11565,3600,0,6
11566,3600,0,32
11567,3600,0,26
11568,3600,1,9
11569,3600,1,29
11570,3600,1,20
11571,3600,2,1
11572,3600,2,24
11573,3601,0,6
11574,3601,1,24
11575,3601,1,5
11576,3601,1,27
11577,3602,0,22
11578,3603,0,5
11579,3603,0,22
11580,3603,0,23
11581,3603,1,3
11582,3603,1,22
11583,3603,1,29
11584,3604,0,1
11585,3604,0,27
11586,3604,0,25
11587,3605,0,29
11588,3605,0,14
11589,3605,0,28
11590,3606,0,6
11591,3606,0,28
11592,3606,1,22
11593,3607,0,1
11594,3607,0,25
11595,3607,1,2
11596,3607,1,25
11597,3607,1,20
11598,3607,2,5
11599,3607,2,24
11600,3608,0,14
11601,3609,0,32
11602,3609,0,23
11603,3610,0,24
11604,3611,0,1
11605,3611,1,3
11606,3611,1,28
11607,3611,1,27
11608,3612,0,4
11609,3612,0,22
11610,3612,1,25
11611,3613,0,21
11612,3614,0,4
11613,3614,0,29
11614,3614,1,12
11615,3614,1,27
11616,3615,0,1
11617,3615,1,10
11618,3616,0,3
11619,3616,0,23
11620,3616,0,22
11621,3616,1,4
11622,3616,1,30
11623,3616,1,21
11624,3617,0,24
11625,3617,0,25
11626,3617,0,20
11627,3618,0,22
11628,3618,0,24
11629,3618,0,15
11630,3618,0,31
11631,3618,0,29
11632,3619,0,17
11633,3619,0,26
11634,3619,1,3
11635,3619,1,30
11636,3619,2,16
11637,3620,0,2
11638,3620,0,22
11639,3620,1,22
11640,3621,0,3
11641,3621,0,25
11642,3621,1,25
11643,3622,0,27
11644,3623,0,7
11645,3623,1,10
11646,3623,1,21
11647,3623,1,24
11648,3624,0,26
11649,3624,0,28
11650,3624,0,27
11651,3625,0,25
11652,3625,0,14
11653,3625,0,28
11654,3625,0,32
11655,3626,0,21
11656,3626,0,21
11657,3627,0,19
11658,3627,1,29
11659,3628,0,3
11660,3628,0,32
11661,3628,1,9
11662,3628,1,31
11663,3628,2,6
11664,3628,2,23
11665,3629,0,5
11666,3629,0,29
11667,3629,0,27
11668,3629,1,27
11669,3630,0,15
11670,3630,0,26
11671,3630,1,18
11672,3630,1,28
11673,3630,1,21
11674,3630,2,24
11675,3631,0,14
11676,3631,0,24
11677,3631,0,22
11678,3631,1,28
11679,3632,0,31
11680,3632,0,18
11681,3632,0,27
11682,3632,0,21
11683,3632,1,29
11684,3633,0,29
11685,3633,0,3
11686,3633,0,28
11687,3633,1,19
11688,3634,0,5
11689,3634,1,27
11690,3634,1,6
11691,3634,1,26
11692,3635,0,12
11693,3635,0,24
11694,3636,0,26
11695,3636,0,16
11696,3636,0,23
11697,3636,0,29
11698,3636,1,21
11699,3637,0,10
11700,3637,0,26
11701,3637,1,2
11702,3637,1,31
11703,3637,1,28
11704,3637,2,13
11705,3637,2,29
11706,3637,2,28
11707,3638,0,20
11708,3638,0,8
11709,3638,0,24
11710,3639,0,4
11711,3640,0,25
11712,3640,0,23
11713,3641,0,25
11714,3641,0,17
11715,3642,0,25
11716,3642,0,25
11717,3643,0,27
11718,3644,0,16
11719,3644,0,23
11720,3644,0,24
11721,3644,1,2
11722,3644,1,31
11723,3645,0,17
11724,3645,0,27
11725,3646,0,24
11726,3647,0,16
11727,3647,0,30
11728,3647,1,24
11729,3648,0,19
11730,3648,0,25
11731,3648,0,32
11732,3649,0,16
11733,3649,1,15
11734,3649,1,32
11735,3649,1,20
11736,3650,0,4
11737,3650,0,24
11738,3650,1,3
11739,3650,1,20
11740,3650,1,27
11741,3651,0,10
11742,3651,1,22
11743,3651,1,14
11744,3651,1,22
11745,3651,1,32
11746,3652,0,27
11747,3652,0,13
11748,3652,0,28
11749,3652,0,24
11750,3652,1,29
11751,3653,0,6
11752,3654,0,27
11753,3655,0,10
11754,3655,0,25
11755,3655,0,29
11756,3655,1,8
11757,3655,1,24
11758,3656,0,24
11759,3656,0,2
11760,3656,0,22
11761,3656,0,28
11762,3656,1,1
11763,3656,1,27
11764,3656,1,25
11765,3657,0,15
11766,3657,1,1
11767,3657,1,31
11768,3658,0,7
11769,3658,1,1
11770,3659,0,4
11771,3659,1,16
11772,3660,0,18
11773,3660,0,24
11774,3660,0,25
11775,3660,1,32
11776,3661,0,17
11777,3661,0,24
11778,3661,0,29
11779,3661,1,23
11780,3662,0,6
11781,3662,0,27
11782,3662,0,30
11783,3663,0,22
11784,3663,0,19
11785,3663,0,28
11786,3664,0,28
11787,3664,0,26
11788,3664,0,31
11789,3665,0,31
11790,3666,0,14
11791,3666,0,20
11792,3666,0,29
11793,3667,0,15
11794,3667,0,28
11795,3667,0,31
11796,3667,1,27
11797,3667,1,28
11798,3668,0,20
11799,3668,0,17
11800,3669,0,21
11801,3670,0,9
11802,3670,0,30
11803,3670,0,23
11804,3670,1,7
11805,3670,1,27
11806,3671,0,5
11807,3671,0,25
11808,3671,0,25
11809,3671,1,10
11810,3671,1,23
11811,3671,1,27
11812,3671,2,26
11813,3672,0,30
11814,3672,0,17
11815,3672,0,25
11816,3672,1,15
11817,3672,1,20
11818,3673,0,30
11819,3673,0,2
11820,3674,0,11
11821,3674,1,2
11822,3674,2,15
11823,3675,0,8
11824,3675,0,32
11825,3676,0,18
11826,3676,0,31
11827,3676,0,28
11828,3676,1,13
11829,3676,1,32
11830,3676,2,32
11831,3677,0,5
11832,3677,0,26
11833,3677,1,9
11834,3677,1,29
11835,3678,0,21
11836,3678,0,4
11837,3679,0,15
11838,3679,0,27
11839,3679,1,22
11840,3680,0,17
11841,3680,0,32
11842,3680,1,18
11843,3680,2,2
11844,3680,2,26
11845,3681,0,32
11846,3681,0,27
11847,3681,0,21
11848,3682,0,24
11849,3683,0,29
11850,3683,0,16
11851,3683,0,27
11852,3684,0,27
11853,3685,0,13
11854,3686,0,24
11855,3686,0,30
11856,3687,0,10
11857,3687,1,8
11858,3687,1,22
11859,3687,1,30
11860,3688,0,10
11861,3688,0,20
11862,3688,0,20
11863,3688,1,17
11864,3688,1,25
11865,3689,0,20
11866,3690,0,29
11867,3690,0,27
11868,3691,0,20
11869,3691,0,4
11870,3691,0,24
11871,3692,0,7
11872,3692,0,30
11873,3693,0,24
11874,3693,0,10
11875,3693,0,31
11876,3694,0,26
11877,3694,0,22
11878,3694,0,5
11879,3695,0,27
11880,3696,0,8
11881,3696,1,23
11882,3696,1,13
11883,3696,1,27
11884,3696,1,28
11885,3697,0,12
11886,3697,0,20
11887,3697,0,31
11888,3698,0,4
11889,3698,0,30
11890,3698,0,32
11891,3698,1,22
11892,3698,1,9
11893,3699,0,14
11894,3699,0,30
11895,3699,0,31
11896,3700,0,26
11897,3700,0,32
11898,3701,0,24
11899,3702,0,9
11900,3702,0,26
11901,3702,0,31
11902,3702,1,12
11903,3702,1,29
11904,3702,2,20
11905,3703,0,20
11906,3703,0,31
11907,3703,0,27
11908,3704,0,11
11909,3704,1,17
11910,3704,1,24
11911,3704,1,27
11912,3705,0,4
11913,3706,0,30
11914,3707,0,15
11915,3707,0,20
11916,3707,1,32
11917,3708,0,3
11918,3708,1,28
11919,3708,1,16
11920,3708,1,20
11921,3708,1,22
11922,3709,0,11
11923,3709,0,30
11924,3709,0,27
11925,3709,1,9
11926,3709,1,23
11927,3710,0,18
11928,3711,0,16
11929,3711,0,29
11930,3711,1,24
11931,3711,1,14
11932,3712,0,21
11933,3712,0,8
11934,3712,0,23
11935,3712,1,26
11936,3713,0,18
11937,3713,1,7
11938,3713,1,20
11939,3713,1,24
11940,3714,0,4
11941,3714,0,20
11942,3714,0,32
11943,3714,1,13
11944,3714,1,25
11945,3714,1,29
11946,3714,2,16
11947,3714,2,21
11948,3715,0,30
11949,3716,0,15
11950,3716,1,7
11951,3716,2,27
11952,3717,0,9
11953,3717,0,28
11954,3717,1,5
11955,3717,2,21
11956,3718,0,8
11957,3718,1,25
11958,3718,1,22
11959,3719,0,8
11960,3720,0,14
11961,3720,1,29
11962,3721,0,11
11963,3721,0,27
11964,3721,1,22
11965,3722,0,20
11966,3722,0,30
11967,3723,0,12
11968,3723,1,31
11969,3724,0,18
11970,3724,0,21
11971,3725,0,10
11972,3725,0,32
11973,3725,1,17
11974,3725,2,10
11975,3725,2,31
11976,3726,0,20
11977,3727,0,3
11978,3727,0,29
11979,3727,1,22
11980,3727,1,30
11981,3728,0,18
11982,3728,0,31
11983,3728,0,21
11984,3728,1,13
11985,3728,1,22
11986,3728,1,31
11987,3729,0,31
11988,3729,0,7
11989,3729,1,11
11990,3730,0,18
11991,3730,0,32
11992,3730,1,27
11993,3731,0,21
11994,3731,0,26
11995,3732,0,23
11996,3732,0,17
11997,3733,0,16
11998,3734,0,25
11999,3734,0,14
12000,3734,0,24
12001,3734,0,26
12002,3735,0,8
12003,3735,0,26
12004,3735,0,20
12005,3735,1,23
12006,3735,1,20
12007,3736,0,21
12008,3737,0,17
12009,3737,0,26
12010,3737,1,3
12011,3737,2,24
12012,3738,0,19
12013,3738,0,29
12014,3738,0,23
12015,3738,1,29
12016,3739,0,26
12017,3739,0,1
12018,3739,0,25
12019,3739,1,14
12020,3739,1,25
12021,3739,1,30
12022,3740,0,16
12023,3740,1,7
12024,3740,1,31
12025,3740,1,20
12026,3740,2,23
12027,3741,0,14
12028,3741,1,25
12029,3742,0,10
12030,3743,0,7
12031,3743,1,23
12032,3744,0,7
12033,3744,0,30
12034,3744,1,7
12035,3744,2,29
12036,3745,0,1
12037,3746,0,14
12038,3746,0,21
12039,3746,0,23
12040,3746,1,5
12041,3747,0,24
12042,3748,0,10
12043,3748,1,22
12044,3748,1,29
12045,3749,0,25
12046,3749,0,13
12047,3749,1,20
12048,3750,0,5
12049,3750,0,20
12050,3750,1,5
12051,3750,1,23
12052,3750,1,30
12053,3751,0,28
12054,3752,0,32
12055,3752,0,17
12056,3752,0,27
12057,3753,0,20
12058,3754,0,32
12059,3755,0,25
12060,3755,0,28
12061,3756,0,26
12062,3756,0,2
12063,3756,0,28
12064,3756,1,20
12065,3757,0,5
12066,3757,1,30
12067,3758,0,30
12068,3758,0,14
12069,3758,0,28
12070,3758,1,26
12071,3759,0,17
12072,3759,1,18
12073,3759,1,30
12074,3759,1,25
12075,3759,2,32
12076,3760,0,23
12077,3760,0,18
12078,3761,0,18
12079,3761,0,24
12080,3761,0,23
12081,3762,0,2
12082,3763,0,5
12083,3763,1,1
12084,3763,1,23
12085,3763,1,20
12086,3763,2,28
12087,3764,0,4
12088,3764,0,30
12089,3764,0,32
12090,3764,1,19
12091,3764,1,22
12092,3764,1,32
12093,3764,2,7
12094,3764,2,24
12095,3764,2,31
12096,3765,0,25
12097,3765,0,21
12098,3766,0,20
12099,3767,0,4
12100,3767,1,11
12101,3767,1,26
12102,3767,1,32
12103,3768,0,22
12104,3769,0,27
12105,3769,0,16
12106,3770,0,24
12107,3770,0,28
12108,3771,0,4
12109,3771,0,23
12110,3771,0,27
12111,3771,1,6
12112,3771,1,30
12113,3771,2,5
12114,3771,2,27
12115,3772,0,4
12116,3773,0,28
12117,3774,0,13
12118,3774,0,32
12119,3774,0,26
12120,3775,0,22
12121,3775,0,13
12122,3775,0,30
12123,3776,0,26
12124,3777,0,32
12125,3777,0,9
12126,3777,0,30
12127,3778,0,10
12128,3778,1,20
12129,3778,1,17
12130,3778,1,25
12131,3779,0,5
12132,3779,1,16
12133,3779,1,30
12134,3779,2,12
12135,3779,2,22
12136,3780,0,8
12137,3780,0,32
12138,3780,0,20
12139,3781,0,10
12140,3781,0,21
12141,3781,0,21
12142,3782,0,27
12143,3782,0,16
12144,3782,1,20
12145,3783,0,25
12146,3783,0,21
12147,3783,0,23
12148,3784,0,21
12149,3784,0,30
12150,3784,0,20
12151,3785,0,17
12152,3785,0,32
12153,3786,0,26
12154,3786,0,5
12155,3786,1,9
12156,3786,1,29
12157,3786,1,20
12158,3787,0,5
12159,3788,0,26
12160,3788,0,2
12161,3788,0,31
12162,3789,0,21
12163,3790,0,27
12164,3790,0,10
12165,3791,0,22
12166,3791,0,18
12167,3791,1,18
12168,3791,1,25
12169,3792,0,25
12170,3792,0,5
12171,3792,0,30
12172,3792,0,21
12173,3793,0,18
12174,3793,0,21
12175,3794,0,11
12176,3795,0,28
12177,3795,0,2
12178,3795,0,30
12179,3796,0,5
12180,3796,0,22
12181,3796,1,20
12182,3797,0,16
12183,3797,0,21
12184,3798,0,17
12185,3798,0,20
12186,3798,0,27
12187,3798,1,10
12188,3799,0,18
12189,3799,0,27
12190,3800,0,26
12191,3801,0,10
12192,3801,1,11
12193,3801,1,32
12194,3801,2,20
12195,3802,0,32
12196,3803,0,7
12197,3803,0,21
12198,3803,1,19
12199,3803,1,20
12200,3804,0,2
12201,3804,0,25
12202,3804,1,2
12203,3804,1,21
12204,3804,2,22
12205,3805,0,25
12206,3805,0,23
12207,3806,0,13
12208,3806,0,30
12209,3806,0,31
12210,3806,1,26
12211,3807,0,13
12212,3807,0,30
12213,3807,0,21
12214,3808,0,15
12215,3808,0,32
12216,3808,0,29
12217,3809,0,18
12218,3809,0,30
12219,3809,0,27
12220,3809,1,5
12221,3809,1,23
12222,3810,0,32
12223,3811,0,12
12224,3811,0,31
12225,3811,1,22
12226,3812,0,2
12227,3812,0,27
12228,3813,0,30
12229,3813,0,7
12230,3813,1,2
12231,3813,1,20
12232,3814,0,9
12233,3814,0,30
12234,3814,0,22
12235,3814,1,2
12236,3814,2,7
12237,3814,2,26
12238,3814,2,25
12239,3815,0,13
12240,3815,0,31
12241,3815,1,32
12242,3816,0,2
12243,3816,1,27
12244,3816,1,7
12245,3817,0,22
12246,3817,0,11
12247,3817,0,23
12248,3817,0,24
12249,3817,1,17
12250,3818,0,29
12251,3819,0,8
12252,3820,0,6
12253,3820,0,29
12254,3821,0,6
12255,3822,0,26
12256,3822,0,32
12257,3823,0,16
12258,3823,1,28
12259,3824,0,27
12260,3824,0,3
12261,3825,0,32
12262,3825,0,22
12263,3826,0,18
12264,3826,1,6
12265,3826,1,30
12266,3826,1,24
12267,3827,0,19
12268,3827,0,27
12269,3827,0,27
12270,3827,1,27
12271,3828,0,30
12272,3828,0,13
12273,3828,1,21
12274,3829,0,4
12275,3829,0,29
12276,3829,0,29
12277,3829,1,15
12278,3829,1,30
12279,3829,2,5
12280,3829,2,27
12281,3830,0,21
12282,3831,0,30
12283,3832,0,20
12284,3832,0,25
12285,3832,0,9
12286,3832,0,30
12287,3833,0,1
12288,3833,0,31
12289,3834,0,19
12290,3834,0,21
12291,3834,0,24
12292,3835,0,20
12293,3835,0,4
12294,3835,0,25
12295,3835,0,27
12296,3835,1,30
12297,3836,0,27
12298,3836,0,25
12299,3836,0,18
12300,3836,0,29
12301,3837,0,3
12302,3837,0,29
12303,3837,0,25
12304,3837,1,24
12305,3837,1,9
12306,3837,1,21
12307,3837,1,29
12308,3838,0,32
12309,3838,0,29
12310,3839,0,20
12311,3839,0,11
12312,3840,0,14
12313,3840,0,25
12314,3840,0,30
12315,3841,0,12
12316,3841,1,8
12317,3841,2,26
12318,3842,0,4
12319,3842,0,22
12320,3843,0,22
12321,3844,0,18
12322,3844,0,30
12323,3844,1,20
12324,3845,0,24
12325,3845,0,17
12326,3845,0,31
12327,3845,1,5
12328,3846,0,11
12329,3846,1,11
12330,3846,1,27
12331,3846,1,29
12332,3847,0,15
12333,3847,0,26
12334,3847,0,22
12335,3848,0,9
12336,3848,0,27
12337,3848,0,23
12338,3849,0,19
12339,3849,0,26
12340,3849,0,31
12341,3849,1,10
12342,3849,1,21
12343,3849,2,32
12344,3850,0,26
12345,3851,0,14
12346,3851,0,20
12347,3851,1,3
12348,3851,1,31
12349,3851,2,27
12350,3852,0,7
12351,3852,0,20
12352,3852,0,25
12353,3852,1,29
12354,3853,0,10
12355,3853,1,19
12356,3854,0,26
12357,3854,0,6
12358,3854,0,20
12359,3854,0,26
12360,3854,1,21
12361,3855,0,1
12362,3855,0,31
12363,3855,0,25
12364,3855,1,1
12365,3855,2,13
12366,3855,2,26
12367,3856,0,24
12368,3857,0,10
12369,3857,0,24
12370,3857,0,28
12371,3858,0,7
12372,3858,0,30
12373,3858,0,21
12374,3858,1,5
12375,3858,1,26
12376,3859,0,5
12377,3859,0,20
12378,3859,1,27
12379,3860,0,15
12380,3860,0,20
12381,3860,0,28
12382,3860,1,17
12383,3860,2,8
12384,3861,0,20
12385,3862,0,19
12386,3862,0,30
12387,3863,0,17
12388,3863,0,25
12389,3864,0,1
12390,3864,0,20
12391,3864,1,14
12392,3864,1,27
12393,3864,1,21
12394,3864,2,21
12395,3865,0,23
12396,3865,0,25
12397,3866,0,23
12398,3866,0,28
12399,3866,0,16
12400,3866,0,25
12401,3867,0,11
12402,3867,0,29
12403,3867,1,31
12404,3868,0,15
12405,3869,0,15
12406,3869,0,30
12407,3869,1,9
12408,3869,1,28
12409,3870,0,18
12410,3870,0,22
12411,3870,1,3
12412,3870,2,32
12413,3871,0,9
12414,3871,0,24
12415,3871,0,23
12416,3872,0,13
12417,3872,0,31
12418,3872,0,29
12419,3872,1,24
12420,3872,1,6
12421,3872,1,27
12422,3873,0,31
12423,3873,0,5
12424,3874,0,10
12425,3874,1,12
12426,3874,2,13
12427,3875,0,11
12428,3875,0,23
12429,3875,0,25
12430,3875,1,5
12431,3875,1,32
12432,3875,1,28
12433,3875,2,7
12434,3875,2,20
12435,3875,2,23
12436,3876,0,14
12437,3876,1,10
12438,3876,1,20
12439,3877,0,24
12440,3878,0,28
12441,3878,0,11
12442,3879,0,28
12443,3879,0,16
12444,3879,0,32
12445,3879,0,26
12446,3879,1,1
12447,3879,1,22
12448,3879,1,22
12449,3880,0,8
12450,3880,0,22
12451,3880,1,2
12452,3880,1,30
12453,3880,2,7
12454,3880,2,28
12455,3881,0,32
12456,3881,0,7
12457,3881,0,20
12458,3881,0,25
12459,3882,0,11
12460,3882,0,21
12461,3882,1,6
12462,3882,1,23
12463,3883,0,7
12464,3883,0,23
12465,3883,0,23
12466,3883,1,23
12467,3884,0,29
12468,3884,0,11
12469,3884,0,26
12470,3884,1,13
12471,3885,0,10
12472,3885,0,32
12473,3885,0,31
12474,3886,0,10
12475,3886,1,21
12476,3886,1,2
12477,3886,1,30
12478,3887,0,2
12479,3887,0,20
12480,3887,0,23
12481,3887,1,30
12482,3888,0,8
12483,3888,0,31
12484,3888,1,31
12485,3888,1,20
12486,3889,0,30
12487,3890,0,25
12488,3891,0,5
12489,3891,0,20
12490,3891,0,32
12491,3891,1,21
12492,3891,1,3
12493,3891,1,31
12494,3892,0,25
12495,3893,0,25
12496,3893,0,30
12497,3893,0,14
12498,3894,0,31
12499,3894,0,15
12500,3895,0,20
12501,3895,0,23
12502,3895,0,9
12503,3895,0,24
12504,3895,0,22
12505,3896,0,30
12506,3897,0,6
12507,3897,0,20
12508,3897,1,29
12509,3898,0,21
12510,3898,0,4
12511,3898,0,32
12512,3898,0,27
12513,3899,0,17
12514,3900,0,19
12515,3900,0,20
12516,3900,1,24
12517,3901,0,5
12518,3901,1,13
12519,3901,1,29
12520,3901,1,23
12521,3902,0,29
12522,3902,0,10
12523,3902,0,27
12524,3902,1,8
12525,3902,1,24
12526,3903,0,29
12527,3903,0,10
12528,3903,0,28
12529,3903,1,14
12530,3903,1,21
12531,3904,0,30
12532,3905,0,4
12533,3905,1,29
12534,3906,0,13
12535,3906,1,20
12536,3907,0,10
12537,3907,0,23
12538,3908,0,28
12539,3908,0,1
12540,3908,0,23
12541,3908,0,22
12542,3909,0,29
12543,3909,0,12
12544,3909,1,25
12545,3910,0,29
12546,3910,0,18
12547,3910,0,30
12548,3910,0,28
12549,3910,1,21
12550,3911,0,9
12551,3911,0,29
12552,3911,0,29
12553,3912,0,27
12554,3912,0,7
12555,3912,0,23
12556,3912,1,11
12557,3913,0,8
12558,3913,1,25
12559,3913,1,24
12560,3914,0,17
12561,3914,0,28
12562,3915,0,28
12563,3916,0,31
12564,3916,0,11
12565,3916,0,32
12566,3917,0,28
12567,3917,0,32
12568,3918,0,31
12569,3918,0,6
12570,3918,1,16
12571,3919,0,27
12572,3920,0,26
12573,3921,0,5
12574,3921,0,32
12575,3922,0,23
12576,3922,0,28
12577,3922,0,12
12578,3922,0,20
12579,3923,0,4
12580,3923,0,28
12581,3923,1,22
12582,3924,0,8
12583,3924,0,24
12584,3924,1,12
12585,3924,1,25
12586,3924,2,1
12587,3924,2,32
12588,3925,0,29
12589,3926,0,21
12590,3926,0,8
12591,3926,0,20
12592,3926,0,23
12593,3927,0,19
12594,3928,0,19
12595,3928,0,28
12596,3928,0,30
12597,3928,1,2
12598,3928,1,25
12599,3929,0,20
12600,3929,0,8
12601,3929,0,32
12602,3929,0,23
12603,3930,0,4
12604,3930,0,22
12605,3930,0,24
12606,3930,1,14
12607,3930,1,29
12608,3930,1,22
12609,3930,2,10
12610,3931,0,23
12611,3931,0,5
12612,3931,0,28
12613,3931,1,28
12614,3932,0,13
12615,3933,0,17
12616,3933,0,25
12617,3933,0,32
12618,3933,1,24
12619,3933,1,18
12620,3934,0,14
12621,3934,1,20
12622,3935,0,14
12623,3935,1,19
12624,3935,1,29
12625,3935,1,31
12626,3935,2,15
12627,3935,2,21
12628,3936,0,6
12629,3937,0,21
12630,3937,0,25
12631,3937,0,9
